REID,Pin Num,Land Value , Bldg Value , Misc Imprv Value ,  Deferred & Exempt Value,Total Taxable Value
2007,7694581995,53865,0,164002,0,217867
2015,8636928844,15800,0,0,0,15800
2016,7691532874,12000,0,0,0,12000
2020,7691635428,14000,0,0,0,14000
2022,8617647417,6600,0,0,0,6600
2024,8617728505,57750,0,0,44660,13090
2025,8617615576,84600,0,0,65435,19165
2027,8626005523,297213,0,0,232936,64277
2028,7691357261,520,0,0,0,520
2029,7691175509,20500,0,375,0,20875
2033,7691353943,14000,0,19727,0,33727
2035,7691353092,1800,0,0,0,1800
2037,8626453038,102375,0,400,0,102775
2038,8612499589,7560,0,0,0,7560
2040,8606512531,44100,0,0,0,44100
2042,8601085929,13000,0,1200,0,14200
2044,8626817626,215775,0,1500,0,217275
2045,8601284351,26920,0,0,0,26920
2046,8617414257,22194,0,0,0,22194
2048,7691542339,14000,0,0,0,14000
2049,7682814385,8261,0,0,0,8261
2051,8621528499,17000,0,0,0,17000
2055,8621559335,7128,0,0,0,7128
2056,8622001149,208000,0,0,152640,55360
2057,8621091386,188400,0,0,132940,55460
2059,8601117669,13000,0,0,0,13000
2060,8621697164,8084,0,0,0,8084
2061,8600666472,1200,0,0,0,1200
2064,8626645243,74235,0,0,57408,16827
2066,8626062132,453233,0,0,350500,102733
2067,8626513528,65993,0,0,0,65993
2070,7664053153,12500,0,0,0,12500
2073,8600090666,3455,0,0,1630,1825
2074,7683137457,28783,0,0,0,28783
2075,8612616655,181400,0,0,0,181400
2076,8626383969,28140,0,0,0,28140
2080,8616495806,14268,0,0,0,14268
2082,8601746900,71200,0,0,50018,21182
2084,7691224284,30000,0,4702,0,34702
2085,7691229623,16150,0,15014,0,31164
2087,7673324643,1000,0,0,0,1000
2090,8622537159,66138,0,0,0,66138
2091,7691630435,12000,0,3000,15000,0
2093,7691539434,10000,0,0,10000,0
2094,8622576709,19761,0,0,15194,4567
2095,8616798623,322823,0,0,249650,73173
2099,8617405505,21780,0,0,3085,18695
2100,8603928663,10000,0,0,0,10000
2101,9999999999,66138,0,0,0,66138
2102,8611527628,22208,0,0,8500,13708
2104,8626336831,17272,0,0,0,17272
2108,8626745111,10000,0,0,0,10000
2109,8622832473,17322,0,0,11896,5426
2111,8667023861,7236,0,0,0,7236
2112,7691994296,11505,0,0,0,11505
2113,7691609207,8062,0,0,0,8062
2119,8636525227,30000,0,69575,0,99575
2120,7691405517,1000,0,0,0,1000
2121,7691404527,1000,0,0,0,1000
2122,7691403564,1000,0,0,0,1000
2123,8628321958,2296,0,0,0,2296
2125,7691516763,1000,0,0,0,1000
2126,8639411048,31670,0,0,0,31670
2127,7691412886,26800,0,0,19600,7200
2128,7691403409,1000,0,0,0,1000
2129,7691402268,500,0,0,0,500
2130,8638196119,504,0,0,0,504
2131,8612599775,35000,0,115041,0,150041
2132,8750898474,24948,0,0,0,24948
2133,8628638923,15601,0,0,0,15601
2135,8639842188,43142,0,0,0,43142
2137,8601208282,8400,0,0,0,8400
2139,7692304909,7080,0,0,0,7080
2143,8626456756,8000,0,0,0,8000
2144,7657044357,15775,0,0,0,15775
2145,7673928563,3000,0,0,0,3000
2146,8611650165,17075,0,0,0,17075
2147,7691350250,18000,0,0,0,18000
2148,8600093443,5004,0,0,3459,1545
2149,8601203359,10900,0,31372,2775,39497
2150,8600089133,200,0,0,0,200
2154,9999999999,7280,0,0,6765,515
2159,8611545755,7350,0,36960,0,44310
2162,7691547747,14000,0,1804,0,15804
2167,7691607925,100,0,0,0,100
2170,7691607876,100,0,0,0,100
2173,8612769149,69600,0,0,0,69600
2174,8611523609,23478,0,0,0,23478
2177,8616528601,414875,0,0,327020,87855
2186,7693491155,11634,0,0,0,11634
2187,7691987722,15795,0,0,0,15795
2189,8601094672,2500,0,0,0,2500
2190,7682836316,3900,0,0,0,3900
2193,7692806023,12000,0,4703,0,16703
2203,7682813496,9095,0,0,0,9095
2204,7682813479,9073,0,0,0,9073
2205,8612764736,4081,0,0,0,4081
2206,8612498387,7727,0,51,0,7778
2211,7691899545,3252,0,0,0,3252
2215,8616302613,36975,0,0,0,36975
2217,7691229249,30000,0,2500,0,32500
2227,8600296755,4065,0,0,0,4065
2230,8600597453,22140,0,0,0,22140
2231,8601964211,48750,0,0,33280,15470
2233,8601958673,15500,0,9960,0,25460
2238,7691990722,10075,0,1500,0,11575
2239,8626456159,5000,0,0,0,5000
2241,8601091390,5922,0,0,0,5922
2245,8657241413,10000,0,0,0,10000
2246,7694705390,102242,0,0,54042,48200
2248,8647705212,109725,0,0,84854,24871
2253,8667044172,17190,0,0,0,17190
2255,8636061885,1909725,0,0,1593341,316384
2256,8626647358,14500,0,0,0,14500
2263,7691257985,17500,0,0,0,17500
2264,9999999999,15725,0,0,0,15725
2265,7691361636,55718,0,0,40545,15173
2266,8636921892,11100,0,0,0,11100
2267,7690796321,3939,0,0,0,3939
2272,8636387717,158813,0,1800,132647,27966
2273,8696317430,21000,0,0,2975,18025
2274,8601080668,10560,0,0,0,10560
2275,7691839437,43928,0,0,0,43928
2276,8626458402,11000,0,0,0,11000
2281,8626570447,2500,0,0,0,2500
2286,8611906483,61800,0,0,43260,18540
2287,8622047791,300138,0,0,220255,79883
2288,8621322459,70330,0,0,35946,34384
2289,8617705654,8000,0,200,0,8200
2292,8617657249,6656,0,0,0,6656
2297,7691352088,7200,0,0,0,7200
2298,7691353035,3600,0,0,0,3600
2299,8621158925,155545,0,0,98592,56953
2301,8611311787,11714,0,0,4637,7077
2302,7682480145,3900,0,37180,0,41080
2303,8611541583,10000,0,0,0,10000
2306,7691181312,100,0,0,0,100
2308,7682372291,28400,0,0,0,28400
2309,8601257566,8000,0,0,0,8000
2310,8626542118,9000,0,0,9000,0
2313,8646486282,195450,0,0,150390,45060
2316,7691221184,1000,0,0,1000,0
2317,8626541126,10000,0,0,10000,0
2319,8601869090,67000,0,0,52154,14846
2320,8601214548,91000,0,0,57680,33320
2321,9999999999,6000,0,0,0,6000
2322,9999999999,959,0,0,0,959
2324,7691544448,19000,0,100,0,19100
2325,8626519343,8000,0,300,0,8300
2326,9999999999,6810,0,0,6801,9
2328,8600385560,2336,0,0,0,2336
2331,8601507204,20269,0,0,14041,6228
2335,7691357420,17000,0,0,0,17000
2336,9999999999,800,0,0,0,800
2337,8601560361,100000,0,0,0,100000
2338,9999999999,750,0,0,0,750
2339,8626186350,7945,0,0,0,7945
2342,8636454402,5000,0,0,0,5000
2343,8603848989,24428,0,0,13883,10545
2346,8601240985,61000,0,1500,45530,16970
2347,9999999999,3488,0,0,0,3488
2350,8636247421,14360,0,0,0,14360
2351,8600596866,8000,0,0,0,8000
2353,8613727813,19950,0,0,5272,14678
2355,8613609532,86873,0,3623,55064,35432
2356,8626449856,10000,0,0,0,10000
2358,7691626309,5000,0,51,5000,51
2359,8626947618,2226,0,28600,0,30826
2360,8626952116,1300,0,0,0,1300
2363,9999999999,3498,0,0,0,3498
2364,8601154145,51300,0,0,35235,16065
2365,8611957455,250250,0,0,158620,91630
2366,8626952323,11077,0,0,0,11077
2367,7691069625,7992,0,0,0,7992
2368,8611150190,10000,0,0,0,10000
2372,8600385708,4060,0,0,0,4060
2375,9999999999,1440,0,0,0,1440
2376,9999999999,1440,0,0,0,1440
2378,8601256632,9500,0,0,0,9500
2379,8600772097,6840,0,0,0,6840
2381,8600491277,15500,0,1549,0,17049
2385,7691439764,1000,0,0,0,1000
2387,8667025774,7236,0,0,0,7236
2389,7691733743,87400,0,0,60030,27370
2391,7691156635,8200,0,0,0,8200
2392,8646599455,218400,0,0,0,218400
2393,8647912966,1200,0,0,0,1200
2394,8647810788,60270,0,0,46609,13661
2404,8626839375,546210,0,0,422402,123808
2409,8621036650,33660,0,0,12668,20992
2410,8613713582,93028,0,0,0,93028
2411,7695748907,309000,0,0,17250,291750
2412,8617971256,11550,0,0,0,11550
2413,7691393164,365600,0,0,258766,106834
2418,8626905323,28000,0,0,0,28000
2421,8626742000,10000,0,1500,0,11500
2422,8611018708,48000,0,0,0,48000
2423,8626847437,2500,0,0,0,2500
2426,8626631240,28000,0,0,0,28000
2428,8600882534,624,0,0,0,624
2430,8601717067,6997,0,0,0,6997
2432,9999999999,200,0,0,0,200
2433,7691621628,15000,0,0,0,15000
2436,8601851307,68438,0,0,52652,15786
2437,9999999999,700,0,0,262,438
2439,8611657150,91845,0,0,58216,33629
2441,8611060294,58875,0,0,45294,13581
2443,7693766004,29250,0,0,15327,13923
2444,9999999999,1080,0,0,0,1080
2447,7693571747,76914,0,0,23295,53619
2450,7673543448,56230,0,0,26440,29790
2451,8613048480,31129,0,0,21335,9794
2452,7691224092,20000,0,0,20000,0
2453,8626447327,16500,0,4030,0,20530
2454,8603813553,9524,0,0,6326,3198
2455,8603929703,11000,0,0,0,11000
2456,7691532128,200,0,0,0,200
2462,8601323929,37800,0,0,0,37800
2466,9999999999,8000,0,0,0,8000
2467,8616333198,357000,0,0,276080,80920
2468,8600581502,24410,0,0,13771,10639
2471,9999999999,7761,0,0,0,7761
2476,7691352723,10000,0,0,0,10000
2478,8627274762,9920,0,0,0,9920
2479,8626348995,52369,0,0,41064,11305
2480,8600692027,500,0,0,0,500
2481,7693638292,82700,0,0,39968,42732
2482,8603949051,17037,0,0,10611,6426
2483,8636530123,179160,0,0,138040,41120
2485,7691629353,22129,0,0,9836,12293
2487,7691321319,30000,0,3500,0,33500
2490,8603710778,28462,0,0,4250,24212
2491,7691623863,17000,0,0,17000,0
2492,8627240558,10920,0,0,0,10920
2499,8617647912,4364,0,0,0,4364
2505,8636120285,321661,0,0,247660,74001
2508,8601346205,36210,0,0,26095,10115
2509,8611627353,32642,0,14487,0,47129
2511,8601236773,17010,0,0,12845,4165
2512,7691515157,1520,0,0,0,1520
2513,7691610445,850,0,0,0,850
2519,8601721387,35088,0,0,22355,12733
2520,8600676549,1200,0,0,475,725
2521,8601620628,14063,0,0,10493,3570
2522,8601533250,51545,0,0,32672,18873
2523,8622605969,682500,0,0,432600,249900
2525,7691350365,7317,0,0,0,7317
2526,7691235944,20500,0,51,0,20551
2528,7691350668,19128,0,6000,0,25128
2530,7683418427,74768,0,0,42584,32184
2532,7683503897,63900,0,0,32597,31303
2535,8612188108,78750,0,0,37100,41650
2539,8600198616,7200,0,0,0,7200
2541,7692208150,201160,0,0,0,201160
2543,8600380868,4868,0,0,0,4868
2544,8602879156,100450,0,0,0,100450
2547,7692054905,4890,0,0,0,4890
2548,7691337681,307281,0,200,0,307481
2549,7691349569,9044,0,0,0,9044
2552,7683359802,10075,0,0,0,10075
2554,7691089454,5823,0,0,5822,1
2556,8611650164,17075,0,0,0,17075
2558,7691355121,1800,0,0,0,1800
2560,8621528499,17000,0,0,6375,10625
2561,7691545010,18000,0,0,36000,0
2562,8603031115,159000,0,43,81690,77353
2564,7691408754,1000,0,0,0,1000
2566,8613826498,14406,0,0,7615,6791
2568,7682904508,36725,0,0,21437,15288
2569,9999999999,400,0,0,280,120
2570,8601522732,44363,0,29,28119,16273
2571,7692242367,13872,0,0,10520,3352
2572,7692024316,61555,0,0,39016,22539
2575,8621821106,10000,0,0,0,10000
2577,7691088505,5565,0,0,0,5565
2578,8622068220,49715,0,0,35615,14100
2582,7683059376,230845,0,143651,124136,250360
2585,8612578630,125000,0,0,0,125000
2586,8612156754,143750,0,0,80680,63070
2588,7691511150,1000,0,0,0,1000
2590,8622092362,160388,0,0,0,160388
2591,8623016133,11046,0,0,0,11046
2593,8603746877,7606,0,0,0,7606
2594,7691350846,6000,0,0,0,6000
2596,7691242980,7526,0,0,0,7526
2600,8622058827,49715,0,0,30318,19397
2601,8603233014,68990,0,0,35524,33466
2602,8612899883,160388,0,0,101661,58727
2603,8602180317,391493,0,39860,0,431353
2604,8623010456,10178,0,0,4297,5881
2607,8623013235,10920,0,0,4225,6695
2608,8602672082,203159,0,0,0,203159
2616,8611733175,41925,0,1375,23110,20190
2618,8612681535,42250,0,0,26780,15470
2621,8613633220,133670,0,0,107962,25708
2622,8612080677,8225,0,0,0,8225
2623,8603434177,226850,0,0,115387,111463
2625,7691636198,13000,0,250,0,13250
2627,8600462834,2200,0,0,0,2200
2628,7691624217,12000,0,50,0,12050
2629,7691445064,3308,0,0,3308,0
2630,7691484454,60000,0,0,46160,13840
2633,7682989792,13968,0,0,1843,12125
2635,8612644287,3000,0,0,0,3000
2636,8612635748,63343,0,0,0,63343
2638,8601180915,15500,0,0,0,15500
2639,8601097153,16750,0,1299,0,18049
2640,7690797697,3750,0,0,0,3750
2646,7683507231,49962,0,0,12103,37859
2651,8621778794,9100,0,55,0,9155
2653,8611423786,46920,0,0,35730,11190
2654,7692221784,170862,0,0,97742,73120
2655,8612553122,40278,0,0,0,40278
2656,9999999999,100,0,0,70,30
2657,7690592741,11654,0,0,0,11654
2658,7673742714,12000,0,0,0,12000
2659,7673625218,33000,0,0,0,33000
2662,9999999999,10631,0,0,0,10631
2665,8602980426,21910,0,0,0,21910
2666,8611451299,18850,0,0,0,18850
2675,8611552296,80600,0,0,51088,29512
2676,7691537660,17000,0,0,0,17000
2677,9999999999,1700,0,0,1190,510
2679,7691152965,21000,0,0,0,21000
2680,8600293551,4065,0,0,0,4065
2681,8603331278,81600,0,51,0,81651
2682,8603134012,28300,0,0,0,28300
2684,8612669232,30911,0,0,0,30911
2685,8601135040,78000,0,250,54795,23455
2686,7691746598,56000,0,0,39340,16660
2688,7691757281,99200,0,0,69688,29512
2689,8612828216,160615,0,0,0,160615
2691,8601133608,86450,0,0,66771,19679
2692,8612743628,35311,0,0,0,35311
2693,7691537043,15000,0,0,0,15000
2694,8637036629,33863,0,0,27913,5950
2696,8600520218,18000,0,0,0,18000
2697,9999999999,1440,0,0,0,1440
2698,7692308738,17500,0,200,0,17700
2699,8601650721,176000,0,0,137940,38060
2700,7691862718,9160,0,0,0,9160
2706,7690670335,3984,0,0,0,3984
2708,7691227127,30000,0,2500,0,32500
2710,7690796795,625,0,0,0,625
2711,7690573731,3724,0,0,0,3724
2712,7690796758,625,0,0,0,625
2713,7691816162,388542,0,0,292615,95927
2714,7657231006,20400,0,0,0,20400
2716,7642674593,8680,0,0,0,8680
2718,9999990000,9501,0,0,0,9501
2719,8600095378,2855,0,0,0,2855
2720,9999999999,7602,0,0,0,7602
2724,7691993659,18750,0,0,0,18750
2725,8602106317,33628,0,0,30746,2882
2727,8601731422,10000,0,0,0,10000
2730,7691514468,1000,0,0,0,1000
2731,8616104524,41375,0,0,0,41375
2732,8600180515,2000,0,0,0,2000
2734,8636216219,34975,0,2000,0,36975
2737,8625795070,7451,0,0,0,7451
2738,7691222152,500,0,0,0,500
2739,8625792540,34203,0,0,0,34203
2740,8636931168,9000,0,0,0,9000
2741,8636920880,693,0,0,0,693
2742,7691518921,1000,0,0,0,1000
2743,7691529130,1000,0,0,0,1000
2750,8657443422,13000,0,350,0,13350
2753,7692033273,27902,0,0,17418,10484
2754,7692030486,25350,0,0,6400,18950
2756,7682629331,44100,0,0,6247,37853
2757,7692902370,15000,0,0,0,15000
2758,8612591923,8266,0,0,0,8266
2759,8612760504,32594,0,0,0,32594
2760,8612659887,26914,0,0,0,26914
2761,9999999999,13000,0,0,0,13000
2765,8613806270,60125,0,0,0,60125
2766,8657449324,10000,0,0,0,10000
2768,8602205343,30800,0,0,0,30800
2769,8657445338,8164,0,139563,0,147727
2771,8657450593,45045,0,0,0,45045
2772,9999999999,959,0,0,0,959
2774,7691661461,114000,0,375,80085,34290
2775,9999999999,6000,0,0,0,6000
2776,8617657649,4392,0,0,0,4392
2779,8621220384,4200,0,0,0,4200
2781,8636729974,18574,0,0,14557,4017
2783,8603619067,23280,0,0,0,23280
2785,8621466660,25267,0,0,11024,14243
2786,9501306212,5000,0,0,0,5000
2790,8626743685,202125,0,300,156310,46115
2792,8626746113,10000,0,0,0,10000
2793,8646172993,206483,0,0,159680,46803
2794,8646284966,376215,0,0,290940,85275
2795,8673639350,240,0,0,0,240
2797,8616671285,119700,0,0,92568,27132
2798,8603638247,63640,0,0,39904,23736
2799,8603857013,60300,0,0,37276,23024
2800,8627237283,10469,0,0,4284,6185
2801,8603537325,91251,0,0,59012,32239
2802,8617613131,90930,0,0,70319,20611
2804,8636929981,2008,0,0,1725,283
2807,8616903609,250855,0,0,197086,53769
2808,8668105730,427816,0,0,0,427816
2809,8616754949,239295,0,0,185055,54240
2812,8617869196,7986,0,0,0,7986
2813,8616882793,204750,0,0,158340,46410
2814,8637900602,480375,0,0,371490,108885
2815,8616693353,144375,0,0,111650,32725
2816,8616290575,96900,0,0,13727,83173
2817,8616191448,119820,0,0,16974,102846
2818,8637121179,405773,0,0,313798,91975
2820,8637202326,182490,0,0,141126,41364
2821,8611855271,78000,0,0,57240,20760
2822,8637104196,181230,0,0,140151,41079
2823,8611877087,27600,0,0,12420,15180
2824,7673942479,57414,0,0,10315,47099
2825,8611719853,42950,0,0,12791,30159
2826,8636279992,347498,0,0,268732,78766
2827,7683156977,254475,0,0,186745,67730
2828,8636272709,363825,0,0,281358,82467
2829,7691434055,30000,0,10995,0,40995
2834,8626455700,6000,0,0,0,6000
2838,7673860358,232238,0,0,159189,73049
2839,8626340784,26573,0,0,0,26573
2842,8637908827,106103,0,0,82053,24050
2843,8657458077,34642,0,38,0,34680
2856,8626341796,26573,0,0,0,26573
2858,8627317801,16400,0,0,0,16400
2859,8616203549,36500,0,0,0,36500
2861,8626804330,20319,0,0,0,20319
2862,8636433051,71640,0,0,0,71640
2863,8626810362,160775,0,10038,123586,47227
2864,8626562316,13483,0,0,11912,1571
2865,8626777154,393278,0,0,328481,64797
2866,7695205785,722300,0,0,488990,233310
2868,8616296278,160913,0,0,0,160913
2870,8627017714,27981,0,0,22555,5426
2873,7683963714,207742,0,0,152042,55700
2875,8626464855,19480,0,295328,15345,299463
2882,8627000797,126368,0,0,97725,28643
2883,8616983629,433650,0,0,335356,98294
2884,8616988629,232575,0,0,194255,38320
2885,8626566616,13483,0,0,11912,1571
2886,8626776636,403620,0,0,337119,66501
2887,7692623163,15000,0,0,6750,8250
2888,8626267185,160710,0,0,122612,38098
2889,8616238276,166583,0,0,128824,37759
2896,8626533534,10000,0,0,0,10000
2897,8601416170,46313,0,0,33987,12326
2899,8600875940,624,0,0,0,624
2900,8636015136,58710,0,0,44660,14050
2901,8626457565,14000,0,0,0,14000
2903,8601232406,9000,0,0,0,9000
2904,8627119503,20152,0,0,0,20152
2905,8600881803,854,0,0,0,854
2906,8636468097,32920,0,0,0,32920
2907,8636462962,7225,0,7500,0,14725
2908,8636465010,38078,0,0,0,38078
2912,8636457574,9000,0,0,0,9000
2913,8627343334,50724,0,0,0,50724
2915,7691931968,23647,0,0,3733,19914
2916,7691831792,31224,0,0,18234,12990
2917,7691632503,20000,0,18000,0,38000
2920,8601232525,9000,0,2400,0,11400
2922,7691837086,57988,0,0,39829,18159
2923,8606230863,760850,0,0,559390,201460
2927,8606218526,41401,0,600,14080,27921
2928,9999999999,1598,0,0,0,1598
2929,8601337691,43842,0,0,29642,14200
2934,7683224199,132500,0,0,86655,45845
2935,7695879691,72100,0,0,0,72100
2937,7691649862,12083,0,0,0,12083
2938,8607941504,45650,0,0,32411,13239
2939,8603840984,23750,0,0,10855,12895
2941,7695339818,1460025,0,0,996710,463315
2942,7695522630,303750,0,6100,207360,102490
2945,8603834118,44800,0,0,28751,16049
2946,8626423733,46000,0,312495,0,358495
2947,7691636786,17004,0,0,0,17004
2948,7691646002,12000,0,42693,0,54693
2954,8611455257,33475,0,0,21575,11900
2955,9999999990,8220,0,0,6770,1450
2956,8601616614,57363,0,43,42096,15310
2958,9999999998,10000,0,0,3750,6250
2959,8600292108,4400,0,0,2445,1955
2960,7691632456,18000,0,0,0,18000
2962,8601337450,31156,0,0,24653,6503
2964,8601429116,54285,0,0,46297,7988
2965,8626737616,218190,0,0,168734,49456
2966,9999999999,8816,0,0,0,8816
2967,9999999999,7945,0,0,0,7945
2969,9999999999,3498,0,0,0,3498
2970,8600088302,2000,0,0,0,2000
2974,9999999999,878,0,0,0,878
2977,8636319905,301950,0,0,233044,68906
2978,7691996974,13000,0,0,0,13000
2979,8636580740,247275,0,0,191226,56049
2980,8636582776,165060,0,0,127646,37414
2981,7691407642,1000,0,0,0,1000
2982,7691408608,1000,0,0,0,1000
2985,8626533912,8000,0,0,8000,0
2988,8750579346,54919,0,0,0,54919
2989,8649599647,36029,0,0,0,36029
2990,7691406586,1000,0,0,0,1000
2991,7694551827,323445,0,0,205875,117570
2996,8636564219,247275,0,0,191226,56049
2997,8626258823,149783,0,0,115832,33951
2999,8600792536,35850,0,0,12930,22920
3000,7691542381,13000,0,0,0,13000
3002,8601209725,3325,0,0,0,3325
3004,8617711647,11000,0,1500,0,12500
3007,8646094052,120120,0,0,92893,27227
3008,8637843772,30600,0,0,0,30600
3009,8626333461,45360,0,0,35840,9520
3010,9999999999,2000,0,0,1700,300
3011,7663530098,2384,0,0,0,2384
3012,8740570641,656800,0,0,0,656800
3013,8600369988,2456,0,0,0,2456
3014,7642980934,5006,0,0,0,5006
3017,8616001433,34775,0,504,0,35279
3018,8616484559,510500,0,0,359570,150930
3020,8636243888,51870,0,1250,0,53120
3022,8626207472,396805,0,0,309954,86851
3024,8626105239,236198,0,0,182660,53538
3027,9999999999,4200,0,0,0,4200
3032,8627284025,16000,0,0,5700,10300
3034,8657532885,6790,0,5400,0,12190
3035,8616117990,351750,0,200,272020,79930
3037,8626530182,12000,0,0,0,12000
3038,9999999999,2932,0,0,0,2932
3039,9999999999,11900,0,0,0,11900
3040,8626544814,6000,0,0,0,6000
3042,8627308413,40282,0,0,0,40282
3043,8637725272,190415,0,0,109986,80429
3044,8627335331,13552,0,0,4828,8724
3045,8637800816,177513,0,0,137362,40151
3046,9999999999,5500,0,0,0,5500
3047,8606929083,117458,0,0,90252,27206
3048,8606859615,33642,0,0,4766,28876
3049,8616024057,215078,0,0,125328,89750
3052,8606316469,94740,0,5500,79564,20676
3057,8606700962,51000,0,0,30770,20230
3058,8606926085,114518,0,0,87424,27094
3059,8606704930,59500,0,0,39270,20230
3060,8626958313,9000,0,0,0,9000
3062,8626845326,8000,0,0,0,8000
3064,8657730500,76200,0,0,50590,25610
3067,8657649641,106503,0,0,56868,49635
3074,8626637896,10000,0,3000,0,13000
3076,8606909289,37500,0,0,0,37500
3079,9999999999,25294,0,0,0,25294
3083,8657562102,237872,0,0,60728,177144
3091,8626608966,241185,0,0,0,241185
3092,8700024547,696250,0,3700,501440,198510
3093,8636254370,5000,0,0,0,5000
3096,8636254385,8000,0,0,0,8000
3097,8616691851,5000,0,0,0,5000
3101,8626426356,142275,0,0,110026,32249
3103,8657938466,15000,0,0,0,15000
3104,9999999999,3400,0,0,0,3400
3108,8626572208,21930,0,0,0,21930
3109,8626534635,5000,0,0,0,5000
3114,8626524066,4000,0,0,0,4000
3117,8626636811,8000,0,100,0,8100
3118,8625680599,122400,0,0,16480,105920
3121,8626447918,6000,0,0,0,6000
3122,8617425550,20400,0,0,0,20400
3124,8627207436,194250,0,194967,150220,238997
3127,8627114056,9014,0,0,0,9014
3135,8685222080,64203,0,29990,0,94193
3136,8602704352,1927891,0,0,1377576,550315
3139,8626524040,8000,0,3000,0,11000
3141,7654122590,10000,0,0,0,10000
3143,8617636566,95183,0,0,73608,21575
